site,routerKey,routerValue,method,hostKey,cmdKey,cmdValue,requestPath,data,match
https://www.iptp.net/zh_CN/iptp-tools/lg/,router,r0bc05bbttyjp,get,query,command,ping,https://www.iptp.net/zh_CN/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
https://looking.house/action.php?mode=looking_glass&action=,id,307,post,domain,action,ping,https://looking.house/action.php?mode=looking_glass&action=,"{'action': 'ping', 'domain': '8.8.8.8', 'id': 579}",False
https://lg.as201281.net,routers,router2,post,parameter,query,ping,https://lg.as201281.net/execute.php,"{'parameter': '2402:f000:3:6801:891c:25a8:d450:ed1f', 'dontlook': '', 'routers': 'router1', 'query': 'bgp'}",False
http://lg.nordu.net/lg.cgi,router,de-ffm,POST,addr,query,ping,http://lg.nordu.net//lg.cgi,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'se-lla2'}",False
http://lg.as6453.net/bin/lg.cgi,router,gin-e14-thar1,POST,addr,query,ping,http://lg.as6453.net//lg/,"{'query': 'trace', 'addr': '183.173.109.247', 'protocol': 'IPv4', 'router': 'gin-tv2-tcore1'}",False
https://lg.xfernet.net,routers,router5,post,parameter,query,ping,https://lg.xfernet.net/execute.php,"{'parameter': '', 'dontlook': '', 'routers': 'router1', 'query': 'bgp'}",False
http://lg.nsspl.com.au/,,,get,host,cmd,ping,http://lg.nsspl.com.au/ajax.php,"{'host': '', 'cmd': 'host'}",False
https://looking.house/action.php?mode=looking_glass&action=,id,496,post,domain,action,ping,https://looking.house/action.php?mode=looking_glass&action=,"{'action': 'ping', 'domain': '8.8.8.8', 'id': 579}",False
http://lg.as6453.net/bin/lg.cgi,router,gin-it6-tcore1,POST,addr,query,ping,http://lg.as6453.net//lg/,"{'query': 'trace', 'addr': '183.173.109.247', 'protocol': 'IPv4', 'router': 'gin-tv2-tcore1'}",False
https://lookingglass.centurylink.com/,site_name,PanamaCity-Panama,post,ip,category,ping,https://lookingglass.centurylink.com/,"{'category': 'bgp', 'ip': '', 'mask': '', 'site_name': 'CapeTown-SouthAfrica', 'packet_size': '64', 'packet_count': '1'}",False
http://104.218.233.46/,,,get,host,cmd,ping,http://104.218.233.46/ajax.php,"{'host': '', 'cmd': 'host'}",False
http://lg.ampernet.com.br,router,Roteador1,get,query,command,ping,http://lg.ampernet.com.br/,"{'command': 'ping', 'query': '', 'protocol': 'ipv4', 'router': 'Roteador1'}",False
https://lg.buc.hosterion.com,,,get,host,cmd,ping,https://lg.buc.hosterion.com/ajax.php,"{'host': '', 'cmd': 'host'}",False
http://168.194.119.245/,router,Davidov Electric (AS 12814),POST,addr,query,ping,http://168.194.119.245//,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}",False
http://perth-lg.ransomit.com.au,,,get,host,cmd,ping,http://perth-lg.ransomit.com.au/ajax.php,"{'host': '', 'cmd': 'host'}",False
https://www.as30781.net/nettools/looking_glass/,router,er01.ams01,POST,ip,command,ping,https://www.as30781.net/nettools/looking_glass/,"{'ip': 'x.x.x.x', 'captcha': '', 'origin': '', 'page_id': 'b5dcfbe31a00d8359b49b014d6753e7c4c1d16e0', 'form_id': '8a278e900c28e510dd99ac3fc02a43b632156c67', 'router': 'er01.ams01', 'command': 'ping'}",False
https://looking.house/action.php?mode=looking_glass&action=,id,111,post,domain,action,ping,https://looking.house/action.php?mode=looking_glass&action=,"{'action': 'ping', 'domain': '8.8.8.8', 'id': 579}",False
https://www.iptp.net/es_ES/iptp-tools/lg/,router,9efdce37e359,get,query,command,ping,https://www.iptp.net/es_ES/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
https://www.as30781.net/nettools/looking_glass/,router,er01.gre01,POST,ip,command,ping,https://www.as30781.net/nettools/looking_glass/,"{'ip': 'x.x.x.x', 'captcha': '', 'origin': '', 'page_id': 'b5dcfbe31a00d8359b49b014d6753e7c4c1d16e0', 'form_id': '8a278e900c28e510dd99ac3fc02a43b632156c67', 'router': 'er01.ams01', 'command': 'ping'}",False
http://lg.hk-cn2.licloud.io/,,,get,host,cmd,ping,http://lg.hk-cn2.licloud.io/ajax.php,"{'host': '', 'cmd': 'mtr'}",False
https://web-ams.iptp.net/en_US/iptp-tools/lg/,router,89ad661f036e,get,query,command,ping,https://web-ams.iptp.net/en_US/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
http://lg.as6453.net/lg/?query=bgp&amp;protocol=IPv6&amp;addr=2001:500:4::/48&amp;router=gin-aeq-6bb1,router,gin-xw7-ecore1,POST,addr,query,ping,http://lg.as6453.net//lg/,"{'query': 'trace', 'addr': '183.173.109.247', 'protocol': 'IPv4', 'router': 'gin-kt1-tcore2'}",False
http://debby.sunrise.ch/lg,router,Packet Clearing House,POST,addr,query,ping,http://debby.sunrise.ch//lg/,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'Sunrise Routeserver'}",False
https://lg-tr.hostigger.com/,,,get,host,cmd,ping,https://lg-tr.hostigger.com/ajax.php,"{'host': '', 'cmd': 'host'}",False
http://eng.nac.net/lookingglass/lg.html,router,4,POST,addr,query,ping,http://eng.nac.net//cgi-bin/lg.pl,"{'query': 'trace', 'addr': '', 'router': '9'}",False
https://ssp2.gin.ntt.net/lg/looking_glass_web_gitRepo/lg.cgi,router,Brussels - BE,POST,addr,query,ping,https://ssp2.gin.ntt.net/lg/lg.cgi,"{'sourceIP': 'IP', 'addr': '', 'addrFQDN': '', 'protocol': 'IPv4', 'router': '0', 'query': '0'}",False
https://www.iptp.net/en_US/iptp-tools/lg/,router,644e04b90ce4,get,query,command,ping,https://www.iptp.net/en_US/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
https://www.iptp.net/en_US/iptp-tools/lg/,router,b1f0a2d0bb65,get,query,command,ping,https://www.iptp.net/en_US/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
https://www.iptp.net/zh_HK/iptp-tools/lg/,router,8642451eebba,get,query,command,ping,https://www.iptp.net/zh_HK/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
http://aurora.on.tac.net/,router,Opentransit (AS 5511),POST,addr,query,ping,http://aurora.on.tac.net//,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'TELUS_EAST_LG11'}",False
https://lg.myren.net.my/lg/lg.cgi,router,CBJ-PE02,POST,addr,query,ping,https://lg.myren.net.my//lg/,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'CBJ-NOC'}",False
http://168.194.119.245/,router,Colt,POST,addr,query,ping,http://168.194.119.245//,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}",False
https://lg.he.net/,routers[],core1.ams1.he.net,post,ip,command,ping,https://lg.he.net//,"{'token': 'LSpzidCJJl5zV/YIJOEGCYfxbpNcjOiBp9K7DYL6MWVgUz0fCLxSDJy7JZvwDbjrykUuvlwYAHqr2jb+fI6V0A==', 'routers[]': 'core1.ist1.he.net', 'command': 'bgpsummary6', 'ip': '', 'raw': '1', 'afPref': 'preferV4'}",False
https://www.iptp.com/pt_PT/iptp-tools/lg/,router,r0225ny4,get,query,command,ping,https://www.iptp.com/pt_PT/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
http://lg.sr-ix.asia/,router,RS1,POST,addr,query,ping,http://lg.sr-ix.asia//,"{'query': 'ping', 'addr': '', 'protocol': 'IPv4', 'router': 'RS1'}",False
https://lookingglass.sunet.se/lg.cgi,router,lba-r1,POST,addr,query,ping,https://lookingglass.sunet.se//lg.cgi,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'bos-r1'}",False
http://lg.koneo.se/,server,RTR005,GET,args,action,ping,http://lg.koneo.se/,"{'action': 'traceroute', 'args': '2402:f000:3:6801:891c:25a8:d450:ed1f', 'server': 'RTR005'}",False
https://lookingglass.level3.net/,site_name,Berlin-Germany,post,ip,category,ping,https://lookingglass.level3.net/,"{'category': 'bgp', 'ip': '', 'mask': '', 'site_name': 'CapeTown-SouthAfrica', 'packet_size': '64', 'packet_count': '1'}",False
http://168.194.119.245/,router,London,POST,addr,query,ping,http://168.194.119.245//,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}",False
https://lg.netrouting.net/,routers,router3,post,parameter,query,ping,https://lg.netrouting.net/execute.php,"{'query': 'traceroute', 'parameter': '', 'dontlook': '', 'routers': 'router1'}",False
http://lg-nj.racknerd.com/,,,get,host,cmd,ping,http://lg-nj.racknerd.com/ajax.php,"{'host': '', 'cmd': 'host'}",False
http://lg.redeisp.com.br/,router,TELUS Ontario (AS 852),POST,addr,query,ping,http://lg.redeisp.com.br//,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'router01.poa - Juniper'}",False
https://lg.bignet.ua,router,example1,get,query,command,ping,https://lg.bignet.ua/,"{'command': 'ping', 'query': '', 'protocol': 'ipv4', 'router': 'example1'}",False
https://ssp2.gin.ntt.net/lg/looking_glass_web_gitRepo/lg.cgi,router,"Palo Alto, CA - US",POST,addr,query,ping,https://ssp2.gin.ntt.net/lg/lg.cgi,"{'sourceIP': 'IP', 'addr': '', 'addrFQDN': '', 'protocol': 'IPv4', 'router': '0', 'query': '0'}",False
https://www.iptp.net/es_ES/iptp-tools/lg/,router,053a71f8ca11,get,query,command,ping,https://www.iptp.net/es_ES/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
https://lookingglass.centurylink.com/,site_name,Ankara-Turkey,post,ip,category,ping,https://lookingglass.centurylink.com/,"{'category': 'bgp', 'ip': '', 'mask': '', 'site_name': 'CapeTown-SouthAfrica', 'packet_size': '64', 'packet_count': '1'}",False
http://lg.as6453.net/lg/?query=bgp&amp;protocol=IPv6&amp;addr=2001:500:4::/48&amp;router=gin-aeq-6bb1,router,gin-wzn-hcore1,POST,addr,query,ping,http://lg.as6453.net//lg/,"{'query': 'trace', 'addr': '183.173.109.247', 'protocol': 'IPv4', 'router': 'gin-kt1-tcore2'}",False
https://metal.equinix.com/developers/looking-glass/,routers,HK2,post,parameter,query,ping,https://metal.equinix.com/developers/looking-glass/execute.php,"{'parameter': '', 'dontlook': '', 'routers': 'DC13', 'query': 'bgp'}",False
http://lg.dediserve.com/?affid=704,,,get,host,cmd,ping,http://lg.dediserve.com/?affid=704/ajax.php,"{'host': '', 'cmd': 'host'}",False
http://lg.as6453.net/bin/lg.cgi,router,gin-rct-thar1,POST,addr,query,ping,http://lg.as6453.net//lg/,"{'query': 'trace', 'addr': '183.173.109.247', 'protocol': 'IPv4', 'router': 'gin-tv2-tcore1'}",False
https://lookingglass.level3.net/,site_name,Arapiraca-Brazil,post,ip,category,ping,https://lookingglass.level3.net/,"{'category': 'bgp', 'ip': '', 'mask': '', 'site_name': 'CapeTown-SouthAfrica', 'packet_size': '64', 'packet_count': '1'}",False
https://lg.he.net/,routers[],core1.orf1.he.net,post,ip,command,ping,https://lg.he.net//,"{'token': 'LSpzidCJJl5zV/YIJOEGCYfxbpNcjOiBp9K7DYL6MWVgUz0fCLxSDJy7JZvwDbjrykUuvlwYAHqr2jb+fI6V0A==', 'routers[]': 'core1.ist1.he.net', 'command': 'bgpsummary6', 'ip': '', 'raw': '1', 'afPref': 'preferV4'}",False
http://w39.gubo.org/LookingGlass/,,,get,host,cmd,ping,http://w39.gubo.org/LookingGlass/ajax.php,"{'host': '', 'cmd': 'host'}",False
https://www.iptp.com/zh_CN/iptp-tools/lg/,router,4f67b6275021,get,query,command,ping,https://www.iptp.com/zh_CN/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
http://lg.as6453.net/bin/lg.cgi,router,gin-asaob-thar1,POST,addr,query,ping,http://lg.as6453.net//lg/,"{'query': 'trace', 'addr': '183.173.109.247', 'protocol': 'IPv4', 'router': 'gin-tv2-tcore1'}",False
https://www.iptp.net/ru_RU/iptp-tools/lg/,router,d2e790e4e716,get,query,command,ping,https://www.iptp.net/ru_RU/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
http://gurapplg.vodafone.ind.in/lg/lg.cgi,router,Gurgoan1,POST,addr,query,ping,http://gurapplg.vodafone.ind.in//lg/,"{'query': 'trace', 'protocol': 'IPv4', 'addr': '', 'router': 'Pune1'}",False
https://www.iptp.net/ja/iptp-tools/lg/,router,e17d0d895c01,get,query,command,ping,https://www.iptp.net/ja/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
https://looking.house/action.php?mode=looking_glass&action=,id,299,post,domain,action,ping,https://looking.house/action.php?mode=looking_glass&action=,"{'action': 'ping', 'domain': '8.8.8.8', 'id': 579}",False
http://fremont.lg.ftpit.com/,,,get,host,cmd,ping,http://fremont.lg.ftpit.com/ajax.php,"{'host': '', 'cmd': 'host'}",False
https://lg.is1net.net,router,pe1.ver.kef.is,POST,addr,query,ping,https://lg.is1net.net//,"{'query': 'trace', 'protocol': 'IPv4', 'addr': '', 'router': 'pe1.mul.rek.is'}",False
https://www.iptp.net/ja/iptp-tools/lg/,router,295e29516e70,get,query,command,ping,https://www.iptp.net/ja/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
https://lookingglass.level3.net/,site_name,Istanbul-Turkey,post,ip,category,ping,https://lookingglass.level3.net/,"{'category': 'bgp', 'ip': '', 'mask': '', 'site_name': 'CapeTown-SouthAfrica', 'packet_size': '64', 'packet_count': '1'}",False
https://lg.deinserverhost.de/,,,get,host,cmd,ping,https://lg.deinserverhost.de/ajax.php,"{'host': '', 'cmd': 'host'}",False
http://lg.experts.net.br/,router,Telefonica Brasil – AS18881,get,query,command,ping,http://lg.experts.net.br/,"{'command': 'ping', 'query': '', 'protocol': 'ipv4', 'router': 'EXPERTS-CBS'}",False
https://looking.house/action.php?mode=looking_glass&action=,id,423,post,domain,action,ping,https://looking.house/action.php?mode=looking_glass&action=,"{'action': 'ping', 'domain': '8.8.8.8', 'id': 579}",False
http://lg.ap-telecom.cl/,routers,router1,post,parameter,query,ping,http://lg.ap-telecom.cl/execute.php,"{'parameter': '', 'dontlook': '', 'routers': 'router1', 'query': 'bgp'}",False
https://looking.house/action.php?mode=looking_glass&action=,id,564,post,domain,action,ping,https://looking.house/action.php?mode=looking_glass&action=,"{'action': 'ping', 'domain': '8.8.8.8', 'id': 579}",False
https://looking.house/action.php?mode=looking_glass&action=,id,109,post,domain,action,ping,https://looking.house/action.php?mode=looking_glass&action=,"{'action': 'ping', 'domain': '8.8.8.8', 'id': 579}",False
http://lg.fratec.net/,routers,router1,post,parameter,query,ping,http://lg.fratec.net/execute.php,"{'parameter': '', 'dontlook': '', 'routers': 'router1', 'query': 'traceroute'}",False
http://lg.contato.net,,,get,req,cmd,ping,http://lg.contato.net//cgi-bin/bgplg,"{'req': '', 'cmd': 'show ip bgp'}",False
http://lg-ua1.hostry.com/,,,get,host,cmd,ping,http://lg-ua1.hostry.com/ajax.php,"{'host': '', 'cmd': 'host'}",False
https://alice.ja.net/,query_location,yorktd-rbr1janet,post,query_target,query_type,ping,https://alice.ja.net/api/query/,"{'query_location': '', 'query_target': '', 'query_type': 'ping', 'query_vrf': 'default'}",False
https://www.as39175.net,routers,3,post,parameter,query,ping,https://www.as39175.net/execute.php,"{'parameter': '183.173.109.247', 'dontlook': '', 'routers': '9', 'query': 'bgp'}",False
http://lg-dal.ssdblaze.com,,,get,host,cmd,ping,http://lg-dal.ssdblaze.com/ajax.php,"{'host': '', 'cmd': 'host'}",False
https://www.iptp.com/pt_PT/iptp-tools/lg/,router,cafb1f32c3fd,get,query,command,ping,https://www.iptp.com/pt_PT/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
https://alice.ja.net/,query_location,londtw-sbr2janet,post,query_target,query_type,ping,https://alice.ja.net/api/query/,"{'query_location': '', 'query_target': '', 'query_type': 'ping', 'query_vrf': 'default'}",False
http://lg.ub.ac.id/,router,UB,POST,addr,query,ping,http://lg.ub.ac.id//lg/,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': '01-IDREN-GATE'}",False
https://sg01.layerstack.com,,,get,host,cmd,ping,https://sg01.layerstack.com/ajax.php,"{'host': '', 'cmd': 'host'}",False
http://freshlan.com/,routers,router1,post,parameter,query,ping,http://freshlan.com/execute.php,"{'parameter': '183.173.109.247', 'dontlook': '', 'routers': 'router1', 'query': 'traceroute'}",False
https://tx-lg.shockhosting.net/,,,get,host,cmd,ping4,https://tx-lg.shockhosting.net/ajax.php,"{'host': '', 'cmd': 'host'}",False
http://lg.as6453.net/lg/,router,gin-wzn-hcore1,POST,addr,query,ping,http://lg.as6453.net//lg/,"{'query': 'trace', 'addr': '183.173.109.247', 'protocol': 'IPv4', 'router': 'gin-aeq-tcore1'}",False
https://lg.kyivlink.com,routers,router3,post,parameter,query,ping,https://lg.kyivlink.com/execute.php,"{'parameter': '', 'dontlook': '', 'routers': 'router1', 'query': 'bgp'}",False
http://lg.alpinedc.ch/,,,get,host,cmd,ping,http://lg.alpinedc.ch/ajax.php,"{'host': '', 'cmd': 'host'}",False
https://www.iptp.com/ja/iptp-tools/lg/,router,295e29516e70,get,query,command,ping,https://www.iptp.com/ja/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
http://lg.server24.net,,,get,host,cmd,ping,http://lg.server24.net/ajax.php,"{'host': '', 'cmd': 'host'}",False
https://lg.iptp.net/zh_HK/iptp-tools/lg/,router,702cf933534e,get,query,command,ping,https://lg.iptp.net/zh_HK/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
http://lg.as6453.net/lg/,router,gin-kv8-hcore1,POST,addr,query,ping,http://lg.as6453.net//lg/,"{'query': 'trace', 'addr': '183.173.109.247', 'protocol': 'IPv4', 'router': 'gin-aeq-tcore1'}",False
http://lg.buf1.nexeon.com/,,,get,host,cmd,ping,http://lg.buf1.nexeon.com/ajax.php,"{'host': '', 'cmd': 'host'}",False
https://lookingglass.centurylink.com/,site_name,Minneapolis-MN-USA,post,ip,category,ping,https://lookingglass.centurylink.com/,"{'category': 'bgp', 'ip': '', 'mask': '', 'site_name': 'CapeTown-SouthAfrica', 'packet_size': '64', 'packet_count': '1'}",False
http://looking.cabase.org.ar/cgi-bin/lg.cgi,router,AS52404 POS,POST,addr,query,ping,http://looking.cabase.org.ar/cgi-bin/lg.cgi,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'AS11058 BUE'}",False
https://lg.fibertelecom.it/,routers,router10,post,dontlook,query,ping,https://lg.fibertelecom.it/run.php,"{'dontlook': '', 'parameter': '', 'routers': 'router1', 'query': 'bgp_summary'}",False
http://lg.infowest.net/lg/,router,InfoWest TDC Border,POST,addr,query,ping,http://lg.infowest.net//lg/,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'InfoWest D3C Border'}",False
http://lg.las1.as53340.net,,,get,host,cmd,ping,http://lg.las1.as53340.net/ajax.php,"{'host': '', 'cmd': 'host'}",False
https://www.iptp.net/ja/iptp-tools/lg/,router,147622d9971b,get,query,command,ping,https://www.iptp.net/ja/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
https://looking.house/action.php?mode=looking_glass&action=,id,328,post,domain,action,ping,https://looking.house/action.php?mode=looking_glass&action=,"{'action': 'ping', 'domain': '8.8.8.8', 'id': 579}",False
https://lg.he.net/,routers[],core2.mci1.he.net,post,ip,command,ping,https://lg.he.net//,"{'token': 'LSpzidCJJl5zV/YIJOEGCYfxbpNcjOiBp9K7DYL6MWVgUz0fCLxSDJy7JZvwDbjrykUuvlwYAHqr2jb+fI6V0A==', 'routers[]': 'core1.ist1.he.net', 'command': 'bgpsummary6', 'ip': '', 'raw': '1', 'afPref': 'preferV4'}",False
https://lg.hopus.net/,router,th2-1,POST,addr,query,ping,https://lg.hopus.net//,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'th2-1'}",False
https://www.iptp.net/es_ES/iptp-tools/lg/,router,datamena.dubai,get,query,command,ping,https://www.iptp.net/es_ES/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
https://www.iptp.com/zh_CN/iptp-tools/lg/,router,4b9b5972406f,get,query,command,ping,https://www.iptp.com/zh_CN/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
https://lookingglass.level3.net/,site_name,Portland-OR-USA,post,ip,category,ping,https://lookingglass.level3.net/,"{'category': 'bgp', 'ip': '', 'mask': '', 'site_name': 'CapeTown-SouthAfrica', 'packet_size': '64', 'packet_count': '1'}",False
http://lg.delta.bg,,,GET,ip,type,ping,http://lg.delta.bg/check,"{'type': 'bgp', 'ipv': '6', 'ip': '183.173.109.247'}",False
https://lg.iptp.net/ru_RU/iptp-tools/lg/,router,6910e89f3d6f,get,query,command,ping,https://lg.iptp.net/ru_RU/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
https://www.iptp.net/ru_RU/iptp-tools/lg/,router,9efdce37e359,get,query,command,ping,https://www.iptp.net/ru_RU/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
https://looking.house/action.php?mode=looking_glass&action=,id,313,post,domain,action,ping,https://looking.house/action.php?mode=looking_glass&action=,"{'action': 'ping', 'domain': '8.8.8.8', 'id': 579}",False
https://looking.house/action.php?mode=looking_glass&action=,id,10,post,domain,action,ping,https://looking.house/action.php?mode=looking_glass&action=,"{'action': 'ping', 'domain': '8.8.8.8', 'id': 579}",False
http://lg.linxtelecom.com,router,r9-Ams-TC-NL,get,addr,query,ping,http://lg.linxtelecom.com/,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'r9-Tln-Linx-EE'}",False
http://lgde.alphavps.bg,,,get,host,cmd,ping,http://lgde.alphavps.bg/ajax.php,"{'host': '', 'cmd': 'host'}",False
http://www.headoff.biz/index.php?page=lg,router,Energis,GET,addr,query,ping,http://www.headoff.biz//,"{'page': 'lg', 'query': 'trace', 'protocol': 'IPv4', 'addr': '', 'Submit': 'Submit', 'router': 'BG iWet/Irvine AS29122 +'}",False
http://www.as37662.net/LG/,routers,router8,post,parameter,query,ping,http://www.as37662.net/LG/execute.php,"{'parameter': '', 'dontlook': '', 'routers': 'router1', 'query': 'bgp'}",False
https://lookingglass.centurylink.com/,site_name,LittleRock-AR-USA,post,ip,category,ping,https://lookingglass.centurylink.com/,"{'category': 'bgp', 'ip': '', 'mask': '', 'site_name': 'CapeTown-SouthAfrica', 'packet_size': '64', 'packet_count': '1'}",False
http://lg.aplitt.net,router,Aplitt Internet - Router B --> TPSA/TPIX [AS 49420],POST,addr,query,ping,http://lg.aplitt.net//,"{'query': 'trace', 'protocol': 'IPv4', 'addr': '', 'router': 'Aplitt Internet - Router C --> PLIX [AS 49420]'}",False
http://lg.linxtelecom.com,router,r9-Fra-Anct-DE,get,addr,query,ping,http://lg.linxtelecom.com/,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'r9-Tln-Linx-EE'}",False
https://customer.vpls.net/,host,BR8.LAX10,get,arg,cmd,ping4,https://customer.vpls.net//result,"{'host': 'sin-lg', 'cmd': 'mtr6', 'arg': ''}",False
https://lg.conectrj.com.br/,routers,router1,post,parameter,query,ping,https://lg.conectrj.com.br/execute.php,"{'query': 'traceroute', 'parameter': '', 'dontlook': '', 'routers': 'router1'}",False
http://198.23.134.181/,,,get,host,cmd,ping,http://198.23.134.181/ajax.php,"{'host': '', 'cmd': 'host'}",False
https://ssp2.gin.ntt.net/lg/lg.cgi,router,Warsaw - PL,POST,addr,query,ping,https://ssp2.gin.ntt.net/lg/lg.cgi,"{'sourceIP': 'IP', 'addr': '', 'addrFQDN': '', 'protocol': 'IPv4', 'router': '0', 'query': '0'}",False
http://lg.ngn.mainonecable.com/lg,router,6TAP,POST,addr,query,ping,http://lg.ngn.mainonecable.com//lg/,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'LAGOS_SAKA'}",False
https://lg-mumbai.advancedserverdns.com/,,,get,host,cmd,ping,https://lg-mumbai.advancedserverdns.com/ajax.php,"{'host': '', 'cmd': 'host'}",False
https://lg.iptp.net/ja/iptp-tools/lg/,router,r0402ld4lnduk,get,query,command,ping,https://lg.iptp.net/ja/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
https://lookingglass.peoplefone.com,routers,router2,post,parameter,query,ping,https://lookingglass.peoplefone.com/execute.php,"{'parameter': '', 'dontlook': '', 'routers': 'router1', 'query': 'bgp'}",False
http://23.226.235.3/,,,get,host,cmd,ping4,http://23.226.235.3/ajax.php,"{'host': '', 'cmd': 'host'}",False
https://lg.as37497.net,routers,cptedge1,post,parameter,query,ping,https://lg.as37497.net/execute.php,"{'parameter': '', 'dontlook': '', 'routers': 'cptedge1', 'query': 'ping'}",False
http://tools.virtutel.com.au/lg/lg.cgi,router,"Melbourne, Vocus VDC3, AU",POST,addr,query,ping,http://tools.virtutel.com.au//lg/lg.cgi,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'Primary Route Reflector'}",False
https://gambadilegno.noc.seabone.net/lg/,router,RioDeJaneiro,POST,addr,query,ping,https://gambadilegno.noc.seabone.net/lg/lg.cgi,"{'query': 'trace', 'addr': '', 'router': 'Amsterdam'}",False
https://lg.tvcabo.ao/,location,ladbr2,post,target,type,ping,https://lg.tvcabo.ao/lg,"{'location': '', 'target': '', 'type': 'ping'}",False
https://lg.iptp.net/en_US/iptp-tools/lg/,router,d599d0138034,get,query,command,ping,https://lg.iptp.net/en_US/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
http://aurora.on.tac.net/,router,LavaNet,POST,addr,query,ping,http://aurora.on.tac.net//,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'TELUS_EAST_LG11'}",False
http://chi.lg.virmach.com,,,get,host,cmd,ping,http://chi.lg.virmach.com/ajax.php,"{'host': '', 'cmd': 'host'}",False
http://108.61.201.151/,,,get,,cmd,ping,http://108.61.201.151/ajax.php,{'cmd': 'mtr'},False
https://lg.iptp.net/pt_PT/iptp-tools/lg/,router,702cf933534e,get,query,command,ping,https://lg.iptp.net/pt_PT/iptp-tools/lg/,"{'command': 'trace', 'query': '', 'router': 'f445252ea09c', 'protocol': 'ipv4'}",False
https://lookingglass.sunet.se/lg.cgi,router,slu-r2,POST,addr,query,ping,https://lookingglass.sunet.se//lg.cgi,"{'query': 'trace', 'addr': '', 'protocol': 'IPv4', 'router': 'bos-r1'}",False
